timestamp,participantID,sessionNumber,taskOrder,testNumber,trialType,trialID,actualTargetX,actualTargetY,actualTargetZ,selectedTargetX,selectedTargetY,selectedTargetZ,rightControllerX,rightControllerY,rightControllerZ,selectionError,testDuration,angularDeviation,selectionErrorEdge,angularDeviationEdge,longitudinalOrMain,sessionNumber,blockNumber,notes
2025-12-08 20:32:23.287,LP012_s2b6,0,0,1,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203214642_feb354b5,0.688,0.314,-0.252,1.341,0.827,-0.086,0.565,0.283,-0.403,0.846,17.368,35.470,0.646,13.670,LongitudinalStudy,2,6,
2025-12-08 20:32:39.135,LP012_s2b6,0,0,2,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203224295_bad7c238,-0.323,0.551,-1.296,-0.873,0.376,-1.496,-0.218,0.180,-0.703,0.611,14.850,34.326,0.411,20.036,LongitudinalStudy,2,6,
2025-12-08 20:33:01.883,LP012_s2b6,0,0,3,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203240146_83b9f022,-0.797,0.633,-1.038,-1.132,0.658,-1.458,-0.549,0.472,-0.842,0.538,21.744,16.555,0.338,6.752,LongitudinalStudy,2,6,
2025-12-08 20:33:15.099,LP012_s2b6,0,0,4,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203306604_c7143e08,0.259,0.269,0.167,0.560,0.386,0.269,0.332,0.079,-0.178,0.338,12.215,33.646,0.138,10.604,LongitudinalStudy,2,6,
2025-12-08 20:33:32.874,LP012_s2b6,0,0,5,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203327211_6ac6ad78,0.731,0.399,-0.617,1.271,0.390,-0.642,0.287,0.186,-0.649,0.541,16.756,14.317,0.341,6.521,LongitudinalStudy,2,6,
2025-12-08 20:33:42.941,LP012_s2b6,0,0,6,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203333890_1e69fdf6,-0.405,0.525,0.493,-0.407,0.585,0.673,0.010,0.401,0.129,0.190,9.064,11.186,0.000,0.000,LongitudinalStudy,2,6,
2025-12-08 20:33:50.547,LP012_s2b6,0,0,7,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203343967_7dbe1969,0.975,0.509,0.049,1.507,0.926,0.108,0.694,0.478,-0.266,0.679,6.589,31.743,0.479,15.965,LongitudinalStudy,2,6,
2025-12-08 20:34:25.954,LP012_s2b6,0,0,8,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203355320_b99a1e49,-0.051,0.265,-0.408,0.007,0.600,-0.575,-0.024,0.302,-0.459,0.378,34.405,143.344,0.178,7.579,LongitudinalStudy,2,6,
2025-12-08 20:34:36.295,LP012_s2b6,0,0,9,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203426986_cc5882e5,-0.803,0.315,-1.163,-1.214,0.791,-0.940,-0.429,0.414,-0.448,0.667,9.323,41.612,0.467,27.523,LongitudinalStudy,2,6,
2025-12-08 20:34:47.406,LP012_s2b6,0,0,10,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203437306_28956614,0.450,0.612,0.348,0.657,0.755,1.003,0.436,0.381,0.102,0.702,10.108,22.942,0.502,10.516,LongitudinalStudy,2,6,
2025-12-08 20:34:51.809,LP012_s2b6,0,0,11,test,point_LP012_s2b6_L_discrete_graded_S2B6_20251208203448423_a889aadc,0.428,0.587,-0.243,1.002,1.068,-0.157,0.446,0.285,-0.437,0.754,3.391,38.789,0.554,19.344,LongitudinalStudy,2,6,
